file,line,type,commit,author,date,time,timezone,datetime,depth,length
src/lib/Pie.svelte,40,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,6,38
src/lib/Pie.svelte,41,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,6,69
src/lib/Pie.svelte,42,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,5
src/lib/Pie.svelte,43,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,44,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,4
src/lib/Pie.svelte,45,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,46,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,17
src/lib/Pie.svelte,47,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,22
src/lib/Pie.svelte,48,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,6,37
src/lib/Pie.svelte,49,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,8,26
src/lib/Pie.svelte,50,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,8,28
src/lib/Pie.svelte,51,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,6,3
src/lib/Pie.svelte,52,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,5
src/lib/Pie.svelte,53,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,3
src/lib/Pie.svelte,54,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,4
src/lib/Pie.svelte,55,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,56,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,57,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,5
src/lib/Pie.svelte,58,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,3
src/lib/Pie.svelte,59,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,14
src/lib/Pie.svelte,60,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,16
src/lib/Pie.svelte,61,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,62,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,42
src/lib/Pie.svelte,63,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,16
src/lib/Pie.svelte,64,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,0
src/lib/Pie.svelte,65,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,66,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,36
src/lib/Pie.svelte,67,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,11
src/lib/Pie.svelte,68,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,0
src/lib/Pie.svelte,69,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,70,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,4
src/lib/Pie.svelte,71,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,16
src/lib/Pie.svelte,72,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,15
src/lib/Pie.svelte,73,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,0
src/lib/Pie.svelte,74,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,75,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,9
src/lib/Pie.svelte,76,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,12
src/lib/Pie.svelte,77,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,18
src/lib/Pie.svelte,78,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,9
src/lib/Pie.svelte,79,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,0
src/lib/Pie.svelte,80,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,81,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,6
src/lib/Pie.svelte,82,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,12
src/lib/Pie.svelte,83,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,57
src/lib/Pie.svelte,84,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,22
src/lib/Pie.svelte,85,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,11
src/lib/Pie.svelte,86,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,10
src/lib/Pie.svelte,87,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,6
src/lib/Pie.svelte,88,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,0
src/lib/Pie.svelte,89,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,90,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,9
src/lib/Pie.svelte,91,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,11
src/lib/Pie.svelte,92,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,18
src/lib/Pie.svelte,93,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,9
src/lib/Pie.svelte,94,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,0
src/lib/Pie.svelte,95,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,96,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,6
src/lib/Pie.svelte,97,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,20
src/lib/Pie.svelte,98,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,29
src/lib/Pie.svelte,99,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,9
src/lib/Pie.svelte,100,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,10
src/lib/Pie.svelte,101,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,0
src/lib/Pie.svelte,102,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,103,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,68
src/lib/Pie.svelte,104,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,38
src/lib/Pie.svelte,105,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,11
src/lib/Pie.svelte,106,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,0
src/lib/Pie.svelte,107,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,108,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,9
src/lib/Pie.svelte,109,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,35
src/lib/Pie.svelte,110,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,0
src/lib/Pie.svelte,111,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,10
src/lib/Pie.svelte,112,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,6,28
src/lib/Pie.svelte,113,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,0
src/lib/Pie.svelte,114,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,0
src/lib/Pie.svelte,115,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,8
src/lib/Pie.svelte,116,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,6,18
src/lib/Pie.svelte,117,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,0
src/lib/Pie.svelte,118,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,0
src/lib/Pie.svelte,119,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,120,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,35
src/lib/Pie.svelte,121,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,10
src/lib/Pie.svelte,122,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,0
src/lib/Pie.svelte,123,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,124,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,10
src/lib/Pie.svelte,125,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,23
src/lib/Pie.svelte,126,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,0
src/lib/Pie.svelte,127,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,6
src/lib/Pie.svelte,128,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
